GEOID,visits_after,Population,White,Black,income_median,households,number_devices_residing,tp,wind_speed,total_storm,coastal,Elevation,innun,visits,ratio,white_per_population,income_group
220659604001,0,1441,25,1416,16875.0,520,86.0,189.42863769350487,24.811513634824205,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.01734906315058987,1
220659602002,4,1217,570,642,27242.0,552,97.0,204.04074507951736,24.736423894569995,0.0,0.0,0.0,0.0,2.6666666666666665,1.5,0.4683648315529992,1
221139510023,43,1043,970,40,32344.0,413,124.0,227.5999994277954,33.8642389936099,5.29537024199,1.0,1.7165169,3.5788533419899995,33.666666666666664,1.2772277227722773,0.9300095877277086,1
220690006002,13,1686,1030,613,34485.0,741,81.0,371.7427598312567,29.40929094161471,0.0,0.0,0.0,0.0,8.0,1.625,0.6109134045077106,1
220870306022,13,1541,936,477,36071.0,512,73.0,111.9243008076925,34.15432490625454,2.91350605135,1.0,-0.34375316,3.25725921135,12.333333333333334,1.054054054054054,0.6073977936404932,1
220870308001,19,1383,990,261,24531.0,549,206.0,117.72621278802428,34.05037358410654,2.91350605135,1.0,0.34848168,2.5650243713500003,15.0,1.2666666666666666,0.7158351409978309,1
220430203002,26,2730,1093,1504,22308.0,806,76.0,350.79999446868896,34.0152012377601,0.0,0.0,0.0,0.0,14.333333333333334,1.813953488372093,0.4003663003663004,1
220710017511,8,725,111,586,10288.0,305,130.0,134.96666276454926,33.965923824264195,2.91350605135,1.0,0.18315302,2.73035303135,12.0,0.6666666666666666,0.15310344827586206,1
220710017443,0,2003,23,1980,19730.0,634,82.0,145.857569283121,33.174735067492925,2.91350605135,1.0,-2.2399406,5.15344665135,3.0,0.0,0.011482775836245632,1
220730005002,12,1583,137,1327,18015.0,635,83.0,260.9301531512485,26.09275836147316,0.0,0.0,0.0,0.0,7.333333333333333,1.6363636363636365,0.08654453569172457,1
220779522001,26,899,747,135,37575.0,517,89.0,143.42499880492687,30.76326045386963,0.0,0.0,0.0,0.0,17.666666666666668,1.471698113207547,0.8309232480533927,1
220990208002,16,1887,993,783,32500.0,788,80.0,181.29999947547913,31.887487930221784,5.40108707095,1.0,3.5935943,1.8074927709500002,12.666666666666666,1.2631578947368423,0.5262321144674086,1
220679502004,19,1359,574,729,37391.0,464,138.0,198.30000138282776,24.24499016585557,0.0,0.0,0.0,0.0,24.0,0.7916666666666666,0.42236938925680645,1
220679507002,29,1471,930,472,36702.0,585,115.0,212.20000106096268,24.79474127433577,0.0,0.0,0.0,0.0,19.666666666666668,1.4745762711864405,0.6322229775662814,1
220679504001,8,1015,188,774,22092.0,430,82.0,197.786804151768,24.33709609812422,0.0,0.0,0.0,0.0,8.0,1.0,0.1852216748768473,1
220730004021,13,2034,1125,810,25246.0,449,119.0,251.71626057902225,26.13183456978283,0.0,0.0,0.0,0.0,10.0,1.3,0.5530973451327433,1
220730005001,16,1613,873,707,31607.0,719,112.0,250.43713564649758,25.99752056669877,0.0,0.0,0.0,0.0,14.0,1.1428571428571428,0.5412275263484191,1
220679505001,8,2088,769,1272,16434.0,846,113.0,197.81739474902122,24.30386762875224,0.0,0.0,0.0,0.0,4.0,2.0,0.3682950191570881,1
221030403034,8,1670,1608,2,34837.0,830,108.0,166.29515071971434,30.76250343036234,0.0,0.0,0.0,0.0,14.333333333333334,0.5581395348837209,0.962874251497006,1
220330039102,8,1110,495,357,32031.0,469,98.0,215.78991800216482,29.161868798888204,0.0,0.0,0.0,0.0,7.0,1.1428571428571428,0.44594594594594594,1
220290002005,14,1764,318,1446,19916.0,700,98.0,150.8525825184408,28.069846611408384,0.0,0.0,0.0,0.0,12.0,1.1666666666666667,0.18027210884353742,1
220290005002,12,872,872,0,34531.0,314,74.0,183.2714265882969,29.26065371912436,0.0,0.0,0.0,0.0,6.666666666666667,1.7999999999999998,1.0,1
220510215002,0,1844,873,878,31771.0,800,143.0,132.55896485333693,33.28696686299548,2.91350605135,1.0,-1.7867231,4.70022915135,12.0,0.0,0.4734273318872017,1
220510205161,0,2054,1195,513,27500.0,666,95.0,142.07819414327122,33.05392915112557,0.0,0.0,0.0,0.0,8.0,0.0,0.5817916260954236,1
220330040143,5,1576,1364,121,17969.0,722,142.0,148.88741239053957,29.585262882625333,0.0,0.0,0.0,0.0,8.666666666666666,0.576923076923077,0.8654822335025381,1
220790121001,9,1306,220,1056,20651.0,523,121.0,486.1940884247582,32.85295377037605,0.0,0.0,0.0,0.0,20.666666666666668,0.43548387096774194,0.16845329249617153,1
220330028012,4,1633,1118,354,19150.0,539,115.0,156.04681161018937,29.635143671850773,0.0,0.0,0.0,0.0,10.666666666666666,0.375,0.6846295162278015,1
220330040131,0,1088,598,261,31908.0,466,75.0,153.51891560481252,29.667653128936177,0.0,0.0,0.0,0.0,4.0,0.0,0.5496323529411765,1
220330040142,8,2476,1772,427,23477.0,938,147.0,149.0745093469721,29.61146309737404,0.0,0.0,0.0,0.0,8.0,1.0,0.715670436187399,1
221179502003,18,2074,1232,842,32607.0,793,91.0,177.03333562612534,27.26229719642565,0.0,0.0,0.0,0.0,21.666666666666668,0.8307692307692307,0.5940212150433944,1
220790113001,13,828,787,22,35208.0,345,81.0,418.3118178075727,33.09912173729311,0.0,0.0,0.0,0.0,10.333333333333334,1.2580645161290323,0.9504830917874396,1
220790105004,16,1631,296,1335,20047.0,628,84.0,457.1000032424927,33.36229890734926,0.0,0.0,0.0,0.0,9.0,1.7777777777777777,0.18148375229920294,1
220139703001,5,1261,533,712,22330.0,519,77.0,204.8142869323492,24.697964694915395,0.0,0.0,0.0,0.0,12.0,0.4166666666666667,0.422680412371134,1
220619608001,21,2729,544,2158,21121.0,1009,108.0,279.70000553131104,26.842781566446188,0.0,0.0,0.0,0.0,8.333333333333334,2.52,0.19934041773543423,1
221030405021,17,1569,710,831,35664.0,517,92.0,187.24356245328903,30.09093749477371,0.0,0.0,0.0,0.0,20.333333333333332,0.8360655737704918,0.45251752708731674,1
220150111093,14,1043,593,333,23869.0,714,115.0,157.39999866485596,19.783433884744056,0.0,0.0,0.0,0.0,19.666666666666668,0.711864406779661,0.5685522531160115,1
220150110023,20,1130,1076,54,39877.0,445,81.0,181.266668304801,23.19018033429125,0.0,0.0,0.0,0.0,12.333333333333334,1.6216216216216215,0.952212389380531,1
220330035072,4,1541,123,1344,35221.0,577,89.0,278.1489189913938,29.160971986913825,0.0,0.0,0.0,0.0,10.666666666666666,0.375,0.07981829980532122,1
221030402013,29,2139,1723,310,31056.0,894,105.0,172.84999907016754,28.32900972997594,0.0,0.0,0.0,0.0,35.666666666666664,0.8130841121495328,0.8055165965404395,1
221030411032,24,1895,1121,513,38368.0,605,105.0,160.50000286102295,31.96947338507293,2.7284926227,1.0,3.8136823,-1.0851896772999998,26.333333333333332,0.9113924050632912,0.59155672823219,1
221030408011,31,3549,2255,735,39697.0,1418,226.0,181.9288499445463,32.60676062625378,2.7284926227,1.0,1.5540954,1.1743972227000001,49.0,0.6326530612244898,0.6353902507748661,1
221030405011,16,4069,2435,1442,37083.0,1040,159.0,168.65146502323103,29.654703378474817,0.0,0.0,0.0,0.0,21.666666666666668,0.7384615384615384,0.5984271319734579,1
220870301033,18,1157,1052,88,34167.0,474,81.0,140.0661226177536,34.82880773396759,2.91350605135,1.0,1.3952687,1.5182373513500003,9.333333333333334,1.9285714285714284,0.909248055315471,1
220870302045,12,1717,473,1218,32443.0,500,125.0,130.68749743700027,33.82276067277786,2.91350605135,1.0,0.2412094,2.6722966513500004,4.0,3.0,0.27548048922539314,1
220690009003,55,2743,1211,1115,34324.0,976,205.0,365.31249260902405,29.75111816249458,0.0,0.0,0.0,0.0,31.0,1.7741935483870968,0.44148742253007656,1
221030406052,21,2341,1289,653,38482.0,958,119.0,161.20000207424164,29.863434252382827,0.0,0.0,0.0,0.0,15.666666666666666,1.3404255319148937,0.5506193934216147,1
220979604001,18,977,977,0,20375.0,389,69.0,247.60000401735306,32.902247404217256,0.0,0.0,0.0,0.0,18.333333333333332,0.9818181818181819,1.0,1
220690003004,11,940,377,560,22045.0,392,83.0,311.1909082606435,28.337131755341403,0.0,0.0,0.0,0.0,17.0,0.6470588235294118,0.40106382978723404,1
220190017003,20,1860,1371,347,34208.0,746,163.0,420.7528860548055,42.42207365191756,6.59379830863,1.0,3.3130548,3.28074350863,17.333333333333332,1.153846153846154,0.7370967741935484,1
220190027003,23,1860,1781,22,30972.0,666,140.0,339.3800084814429,38.83588618886939,0.0,0.0,0.0,0.0,29.333333333333332,0.7840909090909092,0.9575268817204301,1
220730052033,27,1441,1037,380,31521.0,765,126.0,237.38336220331706,26.476303358316795,0.0,0.0,0.0,0.0,14.333333333333334,1.8837209302325582,0.7196391394864677,1
220979616004,8,1682,85,1597,20132.0,556,73.0,326.7241681257754,34.86264262458656,0.0,0.0,0.0,0.0,6.666666666666667,1.2,0.050535077288941736,1
220979617004,31,2408,892,1443,34759.0,874,95.0,311.3500000834465,34.498532188373474,0.0,0.0,0.0,0.0,13.666666666666666,2.2682926829268295,0.3704318936877076,1
220730104001,39,1964,1914,12,35729.0,810,173.0,274.5000022649765,27.293547411953515,0.0,0.0,0.0,0.0,39.333333333333336,0.9915254237288135,0.9745417515274949,1
220730106031,8,656,230,424,18750.0,307,70.0,265.70000436902046,26.18312752881812,0.0,0.0,0.0,0.0,6.666666666666667,1.2,0.35060975609756095,1
220730103023,21,2254,1540,623,35764.0,777,141.0,209.70000192523003,25.17672603891383,0.0,0.0,0.0,0.0,23.0,0.9130434782608695,0.6832298136645962,1
220730110001,13,2434,275,2150,23454.0,539,117.0,246.299999833107,26.74339157027985,0.0,0.0,0.0,0.0,13.333333333333334,0.975,0.11298274445357437,1
221030409001,22,580,373,207,20402.0,337,105.0,187.01163335323184,32.36236260482523,2.7284926227,1.0,2.7268453,0.001647322700000231,10.666666666666666,2.0625,0.6431034482758621,1
220150106013,10,1846,1037,494,34552.0,757,101.0,144.25610445325313,19.597360930079727,0.0,0.0,0.0,0.0,15.666666666666666,0.6382978723404256,0.5617551462621885,1
220139705004,34,1141,891,240,30972.0,509,95.0,237.6785729266703,26.270293462056088,0.0,0.0,0.0,0.0,30.0,1.1333333333333333,0.7808939526730938,1
220710017403,9,2350,14,2179,25125.0,1044,207.0,136.73134046849376,33.22602598025264,2.91350605135,1.0,-2.4079452,5.32145125135,10.666666666666666,0.84375,0.005957446808510639,1
220150113002,4,347,181,137,27353.0,196,70.0,121.37792467151898,19.42286810382794,0.0,0.0,0.0,0.0,1.3333333333333333,3.0,0.521613832853026,1
220150111052,21,2392,2327,65,39096.0,890,134.0,145.80000057816505,19.87440406878416,0.0,0.0,0.0,0.0,18.333333333333332,1.1454545454545455,0.9728260869565217,1
220150108044,4,785,618,103,40227.0,430,107.0,164.24507592746747,20.05077410636858,0.0,0.0,0.0,0.0,8.333333333333334,0.48,0.7872611464968153,1
220150106011,12,2357,860,1349,27210.0,881,123.0,145.8282031403173,19.509998688380296,0.0,0.0,0.0,0.0,6.666666666666667,1.7999999999999998,0.3648705982180738,1
220150106021,16,1973,999,907,26471.0,740,101.0,131.43295007750442,19.43022348937619,0.0,0.0,0.0,0.0,15.0,1.0666666666666667,0.5063355296502787,1
221230001003,26,599,596,3,39167.0,304,74.0,205.25999698787928,23.289657987459307,0.0,0.0,0.0,0.0,9.666666666666666,2.689655172413793,0.994991652754591,1
221230001001,4,849,531,130,30833.0,360,78.0,216.0999951660633,22.90544426442671,0.0,0.0,0.0,0.0,9.333333333333334,0.42857142857142855,0.6254416961130742,1
221230001005,4,699,398,293,27344.0,283,68.0,196.89999550580978,23.15089514332272,0.0,0.0,0.0,0.0,9.333333333333334,0.42857142857142855,0.5693848354792561,1
220790124001,28,2078,1212,675,36094.0,821,108.0,499.8031752909401,32.755175936007134,0.0,0.0,0.0,0.0,13.0,2.1538461538461537,0.5832531280076997,1
221139504004,9,921,892,28,26417.0,423,91.0,263.93417568052547,36.8994043084273,5.29537024199,1.0,4.3125234,0.9828468419899998,13.0,0.6923076923076923,0.9685124864277959,1
221010402003,8,1188,895,263,36400.0,494,95.0,80.53172910747676,30.33280857251587,4.61941230522,1.0,-0.19939603,4.81880833522,12.0,0.6666666666666666,0.7533670033670034,1
221010405003,8,932,752,132,25469.0,445,72.0,81.03781460547361,30.50663813484085,4.61941230522,1.0,0.15151279,4.46789951522,6.666666666666667,1.2,0.8068669527896996,1
221010406003,33,1415,1172,118,36434.0,645,118.0,87.80000162124634,30.616317738676248,4.61941230522,1.0,-0.23707967,4.85649197522,18.0,1.8333333333333333,0.8282685512367491,1
220550011001,5,2060,86,1906,36217.0,785,83.0,293.44825547479905,34.278438421381686,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.04174757281553398,1
220550011003,4,1826,356,1337,20490.0,548,97.0,287.0462710563355,34.23112724285424,0.0,0.0,0.0,0.0,4.333333333333333,0.9230769230769231,0.1949616648411829,1
220550012003,17,2789,256,2480,16912.0,1000,90.0,286.3298415985428,34.026511069142444,0.0,0.0,0.0,0.0,13.333333333333334,1.275,0.09178917174614558,1
220550013003,4,1625,796,570,33273.0,720,84.0,293.2646881613359,33.95695712369953,0.0,0.0,0.0,0.0,4.0,1.0,0.4898461538461538,1
220550010012,34,2306,1010,1183,27708.0,731,103.0,291.4000089764595,34.6395370497079,0.0,0.0,0.0,0.0,20.0,1.7,0.43798785776235905,1
220550019032,34,2920,1649,840,30694.0,935,127.0,284.9930857130542,35.00027378072157,0.0,0.0,0.0,0.0,15.666666666666666,2.170212765957447,0.5647260273972603,1
220330004003,9,892,6,886,28000.0,182,216.0,252.53517657885212,29.5458141201854,0.0,0.0,0.0,0.0,4.0,2.25,0.006726457399103139,1
220330040152,8,2259,344,1432,27740.0,734,77.0,146.48081406372194,29.35108794479355,0.0,0.0,0.0,0.0,8.0,1.0,0.1522797698096503,1
220870301032,32,1752,1397,273,39141.0,499,92.0,139.2317215911467,34.74315047256283,2.91350605135,1.0,1.2745681,1.6389379513500002,28.333333333333332,1.1294117647058823,0.7973744292237442,1
220870301034,4,786,770,16,34628.0,278,67.0,139.09999865293503,34.95246547649182,2.91350605135,1.0,0.7256146,2.18789145135,12.333333333333334,0.3243243243243243,0.9796437659033079,1
221030409002,8,1149,440,545,33235.0,500,78.0,184.64866886747654,32.363072519197544,2.7284926227,1.0,1.6646873,1.0638053227000002,11.0,0.7272727272727273,0.38294168842471715,1
220330046022,16,1417,647,754,28182.0,456,233.0,362.5000011920929,29.500335951705704,0.0,0.0,0.0,0.0,5.666666666666667,2.8235294117647056,0.4565984474241355,1
221030407043,8,1217,725,470,35180.0,394,102.0,172.3000020980835,31.620079352883064,2.7284926227,1.0,5.7815337,-3.0530410772999996,8.333333333333334,0.96,0.5957271980279375,1
220510206001,9,837,381,406,35221.0,269,74.0,142.36488682651066,33.12621649224215,0.0,0.0,0.0,0.0,5.666666666666667,1.588235294117647,0.4551971326164875,1
220510276014,23,1214,354,722,32500.0,410,91.0,143.9500026702881,34.282651682278235,2.91350605135,1.0,-0.98169464,3.8952006913500004,5.0,4.6,0.2915980230642504,1
221059538003,15,972,844,69,39375.0,451,97.0,142.19999861717224,28.119792423259767,0.0,0.0,0.0,0.0,26.666666666666668,0.5625,0.8683127572016461,1
220419504002,37,1454,1387,67,33063.0,586,109.0,216.88333504647017,26.314841750935997,0.0,0.0,0.0,0.0,24.666666666666668,1.5,0.953920220082531,1
220710123001,0,463,71,358,27500.0,130,54.0,123.84949519946609,34.17798268690242,2.91350605135,1.0,-1.026775,3.9402810513500004,2.6666666666666665,0.0,0.15334773218142547,1
220710006021,9,832,208,482,28698.0,349,179.0,123.22603441003021,34.38214758882193,2.91350605135,1.0,-0.5932249,3.5067309513500002,4.0,2.25,0.25,1
220450305003,8,1342,875,287,27306.0,581,87.0,203.85243837970523,32.32306277019283,5.40108707095,1.0,7.652114,-2.25102692905,15.333333333333334,0.5217391304347826,0.6520119225037257,1
220450310002,0,518,226,277,36071.0,262,180.0,207.02178840593342,32.355477009634875,5.40108707095,1.0,5.1752048,0.2258822709499997,2.6666666666666665,0.0,0.4362934362934363,1
220450313003,10,1562,924,278,39771.0,663,105.0,173.3500006198883,32.35530681307855,5.40108707095,1.0,1.5931218,3.80796527095,16.0,0.625,0.5915492957746479,1
220330048001,8,1506,1331,158,27250.0,746,146.0,149.8887352835537,29.572649110570257,0.0,0.0,0.0,0.0,4.333333333333333,1.8461538461538463,0.8837981407702523,1
220450311003,23,2711,1223,1313,26917.0,1107,94.0,198.3944987950146,32.342219736093085,5.40108707095,1.0,4.363654,1.0374330709499997,10.666666666666666,2.15625,0.45112504610844706,1
220450311001,23,685,125,544,21000.0,318,67.0,185.6375870595061,32.28698176487446,5.40108707095,1.0,4.6876945,0.71339257095,7.0,3.2857142857142856,0.18248175182481752,1
220450312001,27,880,641,131,38750.0,442,98.0,208.1215156939968,32.494424790147455,5.40108707095,1.0,3.9285617,1.4725253709500001,20.666666666666668,1.3064516129032258,0.7284090909090909,1
220479532003,4,1657,417,1236,30871.0,617,82.0,119.72500097751617,29.279170034489216,0.0,0.0,0.0,0.0,12.333333333333334,0.3243243243243243,0.25165962582981294,1
220479526002,4,1688,375,1313,33068.0,633,90.0,135.96666741371155,31.13647931760788,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,0.2221563981042654,1
220710085001,0,603,58,539,11522.0,280,74.0,121.47574407076306,34.33840993424217,2.91350605135,1.0,0.27583706,2.63766899135,4.0,0.0,0.09618573797678276,1
220330036045,0,777,191,154,40391.0,232,67.0,252.2470423662198,29.154982408077203,0.0,0.0,0.0,0.0,0.0,,0.24581724581724582,1
220550002001,4,2557,380,2173,24958.0,903,79.0,290.4764599769909,34.0305418106492,0.0,0.0,0.0,0.0,4.0,1.0,0.14861165428236214,1
220550010022,0,1806,597,1096,33056.0,728,95.0,301.0091626185183,34.227192736009094,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.33056478405315615,1
220550022003,12,1472,1052,325,33897.0,421,106.0,286.4452434876145,34.14455244264664,0.0,0.0,0.0,0.0,10.666666666666666,1.125,0.7146739130434783,1
220979611003,14,818,500,318,40192.0,290,82.0,331.0373682454653,37.26414665956259,0.0,0.0,0.0,0.0,18.666666666666668,0.75,0.6112469437652812,1
220979617005,30,933,904,29,40145.0,441,104.0,287.5999955236912,34.14041254752937,0.0,0.0,0.0,0.0,37.0,0.8108108108108109,0.9689174705251876,1
220510272001,24,1208,624,221,31910.0,425,76.0,139.20696420249772,34.65542969327123,2.91350605135,1.0,0.37624225,2.53726380135,18.0,1.3333333333333333,0.5165562913907285,1
220599701001,29,2326,2227,40,40000.0,720,181.0,292.56667202711105,29.264578270155795,0.0,0.0,0.0,0.0,24.0,1.2083333333333333,0.9574376612209802,1
220599703002,28,801,731,0,34141.0,297,79.0,322.07223009318113,31.22831236747041,0.0,0.0,0.0,0.0,15.666666666666666,1.7872340425531916,0.9126092384519351,1
220599702001,48,1239,1017,52,34107.0,402,115.0,289.1499947309494,29.531316141372617,0.0,0.0,0.0,0.0,26.333333333333332,1.8227848101265824,0.8208232445520581,1
220979619001,14,1301,614,687,35956.0,433,75.0,290.79999577999115,34.535233593072086,0.0,0.0,0.0,0.0,13.0,1.0769230769230769,0.4719446579554189,1
220979613003,12,2257,366,1863,19662.0,864,116.0,332.64009719530577,34.801686277355216,0.0,0.0,0.0,0.0,9.0,1.3333333333333333,0.16216216216216217,1
220979614001,8,1550,425,1106,40379.0,549,92.0,316.6614835950455,34.629698069113445,0.0,0.0,0.0,0.0,12.333333333333334,0.6486486486486486,0.27419354838709675,1
220450302003,39,2008,1284,699,30769.0,628,139.0,155.9833344221115,31.54006287645585,5.20112831035,1.0,1.8353937,3.3657346103499997,32.333333333333336,1.2061855670103092,0.6394422310756972,1
220979607004,47,1946,1350,583,34286.0,674,131.0,340.683331400156,35.53934111990184,0.0,0.0,0.0,0.0,37.333333333333336,1.2589285714285714,0.6937307297019527,1
220979617002,11,1511,610,855,35451.0,465,84.0,303.50000444054604,34.548018883228394,0.0,0.0,0.0,0.0,14.333333333333334,0.7674418604651162,0.40370615486432826,1
220979603003,10,427,251,176,27097.0,192,65.0,239.6447756640567,33.92918131671272,0.0,0.0,0.0,0.0,16.666666666666668,0.6,0.5878220140515222,1
220979606001,18,1928,264,1664,30488.0,859,116.0,294.40000304579735,34.67504860444895,0.0,0.0,0.0,0.0,18.333333333333332,0.9818181818181819,0.13692946058091288,1
220979606004,19,1333,867,466,26381.0,609,111.0,276.5250075161457,34.15186859995868,0.0,0.0,0.0,0.0,30.333333333333332,0.6263736263736264,0.6504126031507877,1
220979609004,0,1249,284,793,13365.0,408,92.0,334.8703729079361,36.95168893739811,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.22738190552441953,1
220979615002,0,828,4,811,9910.0,490,73.0,318.6931152239973,34.68468139110205,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.004830917874396135,1
220050310002,18,2861,688,2173,28493.0,1254,132.0,105.5,29.052500373024667,0.0,0.0,0.0,0.0,16.333333333333332,1.1020408163265307,0.24047535826634045,1
221090007004,12,1361,236,804,28351.0,460,128.0,182.72028970189075,33.121472804440394,0.0,0.0,0.0,0.0,10.666666666666666,1.125,0.1734019103600294,1
220290002001,15,793,514,279,37543.0,343,68.0,178.53333538025618,28.355740942877173,0.0,0.0,0.0,0.0,8.0,1.875,0.648171500630517,1
220730105043,25,1362,890,472,25789.0,595,73.0,247.89499299129022,26.856417208556888,0.0,0.0,0.0,0.0,14.666666666666666,1.7045454545454546,0.6534508076358296,1
221190318002,16,945,477,442,33942.0,377,125.0,221.20000076293945,22.84820419060574,0.0,0.0,0.0,0.0,5.333333333333333,3.0,0.5047619047619047,1
220499701001,11,723,356,348,35227.0,320,71.0,300.7699924558401,27.92245856420953,0.0,0.0,0.0,0.0,18.666666666666668,0.5892857142857143,0.49239280774550487,1
220710017451,0,2225,81,1943,21884.0,847,85.0,136.17792384007794,33.16249719023121,2.91350605135,1.0,-0.2538461,3.1673521513500003,1.6666666666666667,0.0,0.03640449438202247,1
220630409012,39,2000,1995,5,33258.0,788,185.0,126.6800017952919,28.682681741601808,0.0,0.0,0.0,0.0,38.333333333333336,1.017391304347826,0.9975,1
220630409013,13,1774,1442,295,31759.0,716,143.0,121.45000028610231,28.93609268711234,0.0,0.0,0.0,0.0,15.333333333333334,0.8478260869565217,0.8128523111612176,1
221059538002,17,2509,1998,447,35625.0,735,110.0,124.90000009536743,28.15504512211036,0.0,0.0,0.0,0.0,15.666666666666666,1.0851063829787235,0.7963332004782782,1
221190314002,8,1135,422,708,21100.0,488,73.0,127.5428566634655,21.4133079679644,0.0,0.0,0.0,0.0,6.333333333333333,1.2631578947368423,0.37180616740088107,1
221190321001,22,1905,1533,332,25268.0,803,130.0,189.31999802589417,23.57578423251087,0.0,0.0,0.0,0.0,26.0,0.8461538461538461,0.8047244094488188,1
221190321004,18,1142,777,357,37892.0,471,83.0,200.53750038146973,24.06062266900946,0.0,0.0,0.0,0.0,20.0,0.9,0.680385288966725,1
221190315002,20,2355,1318,1014,31653.0,679,97.0,171.75000267103314,22.49147687453312,0.0,0.0,0.0,0.0,12.333333333333334,1.6216216216216215,0.5596602972399151,1
